"elementor-widget-container href","attachment-medium src","elementor-heading-title","elementor-heading-title 2","elementor-heading-title href","DL Beschreibung","Data-Labeling-Bedarf","Bedarf – Begründung","Geschäftsführung","Gefundene E-Mails","GF-Mail (belegt/rekonstruiert)","Impressum-Quelle/Hinweis"
"https://jobgrader.app/ai","https://ki-verband.de/wp-content/uploads/2025/11/humanindata-300x300.png","Data & Analytics","Jobgrader Innovations GmbH (humanindata)","https://jobgrader.app/ai","• HumanInData: Plattform für verifizierte Human Oversight ('Plug in Trust')
• Crowdworker lösen KI-Datentrainings- und Marktforschungs-Aufgaben
• Bereitstellung menschlicher Bewertung/Annotation für KI-Systeme
• App-/Web3-basierte Aufgabenvergütung","Ja","Ist selbst eine Data-Annotation-/Human-Oversight-Plattform (KI-Datentraining) – Kerngeschäft ist Data Labeling.","Sandra Janicijevic, Oliver Naegele","","","Namen als Verantwortliche gem. §55 Abs.2 RStV genannt (keine GF-Bezeichnung woertlich). Keine E-Mail im Impressum/Kontakt gefunden."
"https://spaces360.io/","https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-45-300x300.png","Sonstiges","Joyful UG","https://spaces360.io/","• Spaces360: Lösungen für intelligente Räume/Venues
• Fokus auf Agentic AI für Veranstaltungsorte und Locations
• Vorbereitung von Venues auf das Zeitalter agentischer KI
• Nicht vollständig ermittelbar (Seite mit wenig Textinhalt)","Vielleicht","Agentic-AI-Anwendungen für Venues, vermutlich LLM-/Integrations-basiert; eigener Trainingsdatenbedarf unklar.","","hallo@spaces360.io; team@joyful-digital.de","","SPA; Impressum verweist auf joyful-digital.de/impressum/ (ebenfalls JS-gerendert). GF-Name nicht ermittelbar. Mails aus JS-Bundles belegt."
"https://www.justech-ag.com/","https://ki-verband.de/wp-content/uploads/2025/11/jus.tech-300x300.png",",","Consulting","https://www.justech-ag.com/","• juS.TECH: Beratung für zukunftsfähige Digitalisierung und KI
• Wissenschaftliche Expertise plus praxisorientierte Umsetzung
• KI-Vision/Roadmap, ESG-Strategien und Change-Management
• Von Strategie über Umsetzung bis Produktionsprozesse","Nein","Digitalisierungs-/KI- und ESG-Beratung ohne eigene ML-Modellentwicklung.","","","",""
"https://justadd.ai/","https://ki-verband.de/wp-content/uploads/2025/11/just_add_ai_gmbh.png","Product & Process Development","JUST ADD AI GmbH","https://justadd.ai/","• Entwickelt individuelle KI-Lösungen und Standardprodukte für Unternehmen
• Generative KI/LLMs (JAAI Hub: europäische sichere KI-Assistenten)
• Bild-/Videoverarbeitung/Objekterkennung, Datenanalyse, Prozessautomatisierung
• KI im Gesundheitswesen; 250+ Projekte, 75+ KI-Expert:innen","Ja","Entwickelt eigene KI-Modelle inkl. Objekterkennung (CV), LLM-Assistenten und Gesundheits-KI – Bedarf an Annotation/Finetuning-Daten.","Bernd Poppinga, Enno Roehrig","info@justadd.ai; career@justadd.ai","","Impressum: vertreten durch Bernd Poppinga, Enno Roehrig. Nur generische Adressen, kein persoenliches Muster belegt."
"https://www.just-forward.com/","https://ki-verband.de/wp-content/uploads/2025/11/just_forward-300x300.png","Consulting","Just Forward","https://www.just-forward.com/","• Boutique-Beratung für KI im Mittelstand
• Befähigung von Management und Teams (KI-Strategie, Roadmap)
• Praxisnahe Schulungen zu KI-Tools
• Fokus auf Effizienzgewinne im Arbeitsalltag","Nein","Reine KI-Strategieberatung und Schulung ohne eigene Modelle.","","","",""
"https://kiez.ai/","https://ki-verband.de/wp-content/uploads/2025/11/kiez-300x300.png","Computer Software","K.I.E.Z. – Künstliche Intelligenz Entrepreneurship Zentrum","https://kiez.ai/","• Startup-Inkubator/Accelerator für KI-Startups (jetzt ""AI NATION"", Fusion aus Berlin und München)
• Bis zu 54.000 € nicht-verwässernde Förderung, Mentoring und Investorenzugang
• Programme zur Validierung, Prototyping und Skalierung von KI-Gründungen","Nein","Reiner Startup-Inkubator/Förderprogramm ohne eigene ML-Modelle oder Datenprodukte.","","","",""
"https://kaikramer-consulting.de/","https://ki-verband.de/wp-content/uploads/2025/11/kai_kramer_consulting-300x300.png","Consulting","Kai Kramer Consulting GmbH","https://kaikramer-consulting.de/","• Individuelle KI-Assistenten für Kanzleien und Unternehmen (Einführung in 4 Wochen)
• Integration von KI in bestehende Workflows: Dokumente, Mandantenkommunikation, Bürokratieabbau
• DSGVO-konforme Umsetzung","Vielleicht","KI-Integrator/Anwendungsentwickler mit RAG-Assistenten; ggf. Finetuning/Datenaufbereitung, aber überwiegend Nutzung bestehender Modelle.","","","","Nicht erreichbar (TLS-Handshake-Fehler / 503 ueber alle Pfade und via WebFetch). Keine Daten extrahierbar."
"https://www.kaitos.ai/","https://ki-verband.de/wp-content/uploads/2025/11/kaitos-300x300.png","Consulting","Kaitos GmbH","https://www.kaitos.ai/","• Full-Service-Partner für bildbasierte Prozess- und Produktionskontrolle sowie -automatisierung
• Entwicklung maßgeschneiderter KI-Modelle (Computer Vision) inkl. visueller und hyperspektraler Kamerasysteme
• Nahtlose Integration von Hard- und Software (SPS bis ERP)","Ja","Entwickelt eigene Computer-Vision-Modelle für Bilderkennung/Qualitätssicherung; benötigt annotierte Bilddaten.","Dr. Sonja Esch, Manuel Wiese, Dr. Moritz Meinecke","info@kaitos.ai","","Impressum: Geschaeftsfuehrer Dr. Sonja Esch, Manuel Wiese, Dr. Moritz Meinecke. Nur info@-Adresse."
"https://katulu.io/de/","https://ki-verband.de/wp-content/uploads/2025/11/katulu-300x300.png",",","IT & Security","https://katulu.io/de/","• Federated-AI-Plattform zum Trainieren und Deployen von KI-Modellen ohne zentrale Datenhaltung
• Federated Data Pipelines für datenschutzkonformes ML in der Praxis
• Fokus auf Skalierung von Prototyp zu produktiver KI, u. a. mit NXAI (Sepp Hochreiter)","Ja","Plattform für ML-Modelltraining und Datenpipelines; Trainingsdaten und deren Aufbereitung sind Kern des Geschäfts.","Michael Kuehne-Schlinkert, Anne Mareike Schlinkert","hello@katulu.io","","Imprint (katulu.io/imprint): Managing Directors Michael Kuehne-Schlinkert & Anne Mareike Schlinkert. Nur hello@-Adresse."
"https://kausable.ai/","https://ki-verband.de/wp-content/uploads/2025/11/kausable_gmbh-300x300.png","Data & Analytics","kausable GmbH","https://kausable.ai/","• Entwickelt ein reasoning-first Foundation-Modell als Alternative zu klassischen LLMs
• Kausales Weltmodell für logisches Schließen, Hypothesenbildung und datengetriebene Entscheidungen
• Wissenschaftsbasierter, adaptiver KI-Ansatz","Ja","Eigener Foundation-/Reasoning-Modellanbieter; hoher Bedarf an Reasoning- und Trainingsdaten.","Johannes Haux, Benjamin Herdeanu, Gregor Ramien","info@kausable.ai","","SPA; Imprint-Inhalt aus JS-Bundle: Managing Directors Johannes Haux, Benjamin Herdeanu, Gregor Ramien. Nur info@-Adresse."
"https://kauz.ai/","https://ki-verband.de/wp-content/uploads/2025/11/kauz_gmbh-300x300.png","AI Techstack","Kauz GmbH","https://kauz.ai/","• All-in-One-KI-Plattform (aiWorkplace) mit CompanyGPT, Chatbots und KI-Workflows
• Modulare, DSGVO-konforme KI-Bausteine für Mitarbeiter und Kunden
• Automatisches Model-Routing (Kauz Selection); Ursprung in NLU/Chatbot-Technologie","Vielleicht","KI-Plattform/Integrator mit NLU-Historie und Chatbot-Konfiguration; ggf. Finetuning, überwiegend jedoch Nutzung/Orchestrierung bestehender Modelle.","Thomas Ruedel","info@kauz.ai; thomas.ruedel@kauz.ai","thomas.ruedel@kauz.ai","Impressum: GF Thomas Ruedel, persoenliche Mail thomas.ruedel@kauz.ai woertlich belegt."
"https://kenbun.de/","https://ki-verband.de/wp-content/uploads/2025/11/kenbun_neu-300x300.png","Product & Process Development","KENBUN IT AG","https://kenbun.de/","• KI-basierte Sprachlösungen: Spracherkennung (KIDOU) und Sprach-App für Prüfprotokolle (KENSA)
• Robuste Spracherkennung auch bei Dialekt, Akzent und Lärm; Integration in bestehende Systeme
• KI-Beratung, LLM-Beratung, Schulungen und Prototypenentwicklung","Ja","Entwickelt eigene Spracherkennung/Speech-KI; benötigt annotierte Audio-/Sprachdaten.","Michael Eder, Thomas Mann (Vorstand)","office@kenbun.de","","AG: Vertretungsberechtigter Vorstand Michael Eder, Thomas Mann (Aufsichtsratsvorsitz Michael Scheuner). Nur office@-Adresse."
"https://www.kerentia.de/","https://ki-verband.de/wp-content/uploads/2025/11/kerentia-300x300.png","Finance & Insurance","Kerentia GmbH","https://www.kerentia.de/","• Corporate-Finance-Beratung und Unternehmensfinanzierung für den Mittelstand
• Softwarelösung ASTRALYS für Kennzahlenauswertung und Controlling in Echtzeit
• Digitale Datenanalyse zur Performance-Steigerung","Nein","Finanzdienstleistung mit BI-/Controlling-Software; kennzahlenbasierte Analyse ohne eigene ML-Modelle.","","","",""
"https://keymatch.ai/","https://ki-verband.de/wp-content/uploads/2025/11/keymatch.ai-300x300.png","Real Estate & Construction","keymatch.ai","https://keymatch.ai/","• KI-gestützte Immobiliensuche für Deutschland (1,5 Mio. Objekte, 700 Banken)
• Nutzt Reasoning-Modelle, die mehrstufig ""mitdenken"" statt nur zu filtern
• Kombiniert Immobiliensuche mit Baufinanzierung, Abo-Modell 14,95 €/Monat","Vielleicht","KI-Anwendung, die Reasoning-Modelle einsetzt; eher API-Nutzer, aber möglicher Bedarf an domänenspezifischen Trainings-/Reasoning-Daten.","David Gramzow","david@david-gramzow.de","david@david-gramzow.de","Betreiber David Gramzow GmbH; Impressum: Geschaeftsfuehrung David Gramzow, Mail david@david-gramzow.de woertlich belegt."
"https://www.info.ki-mentor.com/","https://ki-verband.de/wp-content/uploads/2025/11/ki_mentor-300x300.png","HR & Recruiting","KI Mentor Technology GmbH","https://www.info.ki-mentor.com/","• Konversationelle KI-Software ""KI.m"" für digitales Mentoring/Coaching von Führungskräften
• Smartphone-App mit Chatbot, wissenschaftlich fundiertem Führungsmodell und Algorithmen
• Ergänzt um Videokurs-Funktion für Führungskräfteentwicklung","Vielleicht","Eigene Conversational-KI/App; möglicher Bedarf an Finetuning bzw. Dialog-/Trainingsdaten, überwiegend jedoch Anwendung bestehender LLMs.","","","","Nicht erreichbar (TLS-Handshake-Fehler / 503 ueber curl und WebFetch). Keine Daten extrahierbar."
"https://ki-pionier-partner.de/","https://ki-verband.de/wp-content/uploads/2025/11/ki_pionier_und_partner-300x300.png","Consulting","KI Pionier & Partner","https://ki-pionier-partner.de/","• Strategische KI-Beratung und technische Umsetzung von KI-Projekten für den Mittelstand
• Potenzialanalysen, Rapid Prototyping und Entwicklung individueller, DSGVO-konformer KI-Tools
• Langfristige Begleitung über Partnerschaftsmodelle","Vielleicht","KI-Beratung mit Implementierung/Prototyping; je nach Projekt Datenaufbereitung/Finetuning möglich.","Jochen Glunk, Dr. Patrick Baeurer","info@ki-pionier-partner.de","","SPA; Impressum-Chunk aus JS: vertreten durch Jochen Glunk und Dr. Patrick Baeurer. Nur info@-Adresse."
"http://www.ki-trainingszentrum.com/","https://ki-verband.de/wp-content/uploads/2025/11/ki_trainingszentrum_gmbh-300x300.png","Consulting","KI Trainingszentrum GmbH","http://www.ki-trainingszentrum.com/","• Ausbildungen und Seminare rund um KI (Coach, Consultant, Prompt Engineer, Developer u. v. m.)
• Schulungen zu ChatGPT, Automation, EU AI Act, Cyber Security, Data Science
• KI-Community, Firmen-Flatrates und Zertifikatsprüfungen","Nein","Reiner Schulungs-/Weiterbildungsanbieter ohne eigene Modellentwicklung.","","","",""
"https://ki-unternehmensberatung.com/","https://ki-verband.de/wp-content/uploads/2025/11/ki_unternehmensberatung-300x300.png","Consulting","KI Unternehmensberatung","https://ki-unternehmensberatung.com/","• KI-Unternehmensberatung an der Schnittstelle von Führung und künstlicher Intelligenz
• Website derzeit im Umbau, Kontakt nur persönlich
• Fokus auf strategische Positionierung","Nein","Reine Beratung ohne erkennbare eigene Modelle oder Datenprodukte.","","","",""
"https://www.ki-beratung-deutschland.de/","https://ki-verband.de/wp-content/uploads/2025/11/ki_beratung_deutschland-300x300.png","IT & Security","KI-Beratung Deutschland","https://www.ki-beratung-deutschland.de/","• KI-Beratung und Umsetzung für den Mittelstand: von Business Case bis produktivem System
• KI-Agenten, Unternehmens-GPT/Wissensassistenten, Kundenservice- und Backoffice-Automatisierung
• Private/On-Premise-KI, KI-Governance und Schulungen","Vielleicht","Umsetzungsstarker Integrator mit RAG/Agenten; je nach Projekt Datenaufbereitung/Finetuning, überwiegend jedoch Nutzung bestehender Modelle.","Christoph Herting","info@ki-beratung-deutschland.de","","Impressum (KBD KI-Beratung Deutschland UG & Co. KG): GF Christoph Herting. Nur info@-Adresse."
"https://ki-zentrum.nrw/","https://ki-verband.de/wp-content/uploads/2025/11/ki_zentrum_fuer_blinde_und_sehbehinderte_ggmbh-300x300.png","AI Techstack","KI-Zentrum für Blinde und Sehbehinderte gGmbH","https://ki-zentrum.nrw/","• Entwickelt KI-basierte Hilfsmittel für blinde und sehbehinderte Menschen
• Apps, Alltagshelfer und Robotersysteme für selbstbestimmtes Leben
• KI zur Kompensation altersbedingter Seheinschränkungen; gemeinnützig","Ja","Entwickelt eigene KI-Anwendungen inkl. Objekterkennung/Computer Vision und Robotik; Bedarf an annotierten Bild-/Sensordaten.","Joerg Balters","service@ki-zentrum.nrw","","Impressum (imprint.html): GF Joerg Balters. Nur service@-Adresse."
"https://kivema.de/","https://ki-verband.de/wp-content/uploads/2025/11/kivmea-300x300.png","Consulting","KIVEMA CONSULTING","https://kivema.de/","• KI-Beratung für kleine und mittelständische Unternehmen (KMU)
• Chancen der KI nutzen, Risiken begrenzen, Wettbewerbsvorteile durch Zeit-/Kostenersparnis
• Erstgespräche und strategische Begleitung","Nein","Reine KI-Beratung ohne eigene Modellentwicklung oder Datenprodukte.","","","",""
"https://klang.io/","https://ki-verband.de/wp-content/uploads/2025/11/klangio_gmbh-300x300.png","Media, Communication & Culture","Klangio GmbH","https://klang.io/","• KI-gestützte Musiktranskription: Audio/MP3/YouTube zu Noten, TABs, MIDI und MusicXML
• Zahlreiche Apps/Produkte (Piano2Notes, Guitar2Tabs, Melody Scanner) und Klangio API
• Über 10 Mio. Transkriptionen, Made in Germany","Ja","Entwickelt eigene ML-Modelle zur Audio-/Musikerkennung; benötigt gelabelte Audio-/Noten-Daten.","Sebastian Murgul","hello@klang.io","","Imprint (klang.io/imprint): vertreten durch Sebastian Murgul. Nur hello@-Adresse."
"https://www.kleos.ai/","https://ki-verband.de/wp-content/uploads/2025/11/kleos_ai-300x300.png","Data & Analytics","KLEOS GmbH","https://www.kleos.ai/","• KI-gestützte Patent- und Wissenschaftssuche (Produkt KWINTELY) als Service
• Natural Language Understanding, semantische Suchmaschine und Netzwerkanalyse
• Wandelt Big Data in strukturierte Smart Data für forschungsgetriebene Unternehmen und Kanzleien","Ja","Entwickelt eigene NLP-/Semantik-Modelle für Suche und Textverständnis; Bedarf an annotierten Textdaten.","","","","Nicht erreichbar (Connection reset / 503 ueber curl und WebFetch). Keine Daten extrahierbar."
"https://www.tracer-x.de/","https://ki-verband.de/wp-content/uploads/2025/11/kmt_koehnlein_messtechnik_gmbh-300x119.jpg","IT & Security","KMT Köhnlein Messtechnik GmbH","https://www.tracer-x.de/","• IT-Systemhaus für Netzwerktechnik und Videosysteme (seit 2001)
• Videomanagementsystem KMT-Tracer (Lite/Pro/VMS) für Überwachung und Aufzeichnung
• Herstellerunabhängige, skalierbare Integration bestehender Infrastruktur (Audio/Video/Daten)","Nein","Netzwerktechnik- und Videomanagement-Systemhaus ohne erkennbare eigene KI-/ML-Modelle.","","","",""
"https://www.konux.com/","https://ki-verband.de/wp-content/uploads/2025/11/konux.png","Transport & Mobility","Konux GmbH","https://www.konux.com/","• KI-gestützte SaaS-Lösungen für Bahninfrastruktur
• Predictive Maintenance für Weichen mittels IIoT-Sensoren und Machine Learning
• Fahrplan-Optimierung und Verspätungsreduktion
• Kombination aus Hardware-Sensorik und ML-Modellen","Ja","Eigene ML-/Sensordaten-Modelle für Predictive Maintenance und Zeitreihenanalyse; benötigt annotierte Sensor- und Betriebsdaten.","Johanna Leisch, Shlomi Hagai","info@konux.com","","Legal notice: Managing Directors Johanna Leisch, Shlomi Hagai. Mail als Cloudflare data-cfemail verschleiert, dekodiert zu info@konux.com. Kein persoenliches Muster."
"https://www.kopernikus.ai/","https://ki-verband.de/wp-content/uploads/2025/11/kopernikus_ki-300x61.png","Product & Process Development","Kopernikus KI powered by bellboxx GmbH","https://www.kopernikus.ai/","• KI-Beratung, Workshops und Schulungen
• Technische Umsetzung von KI-Projekten (Machine Learning, Automatisierung)
• KI-Readiness-Check als Online-Tool
• Begleitung von der Idee bis zur Anwendung","Vielleicht","KI-Beratung mit Implementierung und ML-Umsetzung; bei eigenen Modellprojekten kann Datenlabeling anfallen.","Ingo-Marc Ferdini","info@bellboxx.com; info@kopernikus.ai","","Impressum (Produkt der bellboxx GmbH): GF Ingo-Marc Ferdini. Nur generische info@-Adressen."
"https://www.krankikom.de/","https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-22-300x300.png","Media, Communication & Culture","Krankikom GmbH","https://www.krankikom.de/","• Digitalagentur und Softwarehaus aus Duisburg
• Individuelle Softwareentwicklung und Plattformen
• Design, UX, Online-Marketing, Cloud-Betrieb
• KI-Lösungen und KI-Agenten sowie eigene Produkte (AIvalue, assessura)","Vielleicht","Softwarehaus mit KI-Lösungen und KI-Agenten; überwiegend Integration, mögliche Finetuning-/Datenprojekte bei Individualentwicklung.","Gregor Draute, Estelle Engels, Michaela Hares, Alexander Kranki, Holger Ruhfus","post@krankikom.de; info@krankikom.de","","Impressum. Nur Rollen-Mails, kein persoenliches Muster ableitbar."
"https://www.krekeny.com/","https://ki-verband.de/wp-content/uploads/2025/11/krekeny-300x300.png","AI Techstack","Krekeny","https://www.krekeny.com/","• Digital-Agentur für nutzerzentrierte digitale Erlebnisse
• Website-Reviews und digitale Produktentwicklung
• Fokus auf UX und intuitive Anwendungen
• Engagement bei dezentralem Internet und KI-Agenten-Themen","Nein","Reine Digital-/UX-Agentur ohne eigene ML-Modelle; kein Bedarf an Datenannotation.","","","",""
"https://www.kubion.io/","https://ki-verband.de/wp-content/uploads/2025/11/kubion_gmbh-300x300.png","Product & Process Development","kubion GmbH","https://www.kubion.io/","• KI-Beratung und Prozessoptimierung aus Osnabrück
• Computer Vision für Echtzeit-Bildanalyse
• Data Science, Deep Learning, Cloud- und Data Engineering
• Entwicklung produktionsreifer KI-Systeme von Idee bis Umsetzung","Ja","Entwickelt eigene Computer-Vision- und Deep-Learning-Systeme; benötigt annotierte Bild-/Trainingsdaten.","Gerrit Johannes Meyer zu Driehausen, Henri Graf","info@kubion.io","","Impressum. Nur Rollen-Mail, kein Muster ableitbar."
"https://www.kurzdigital.com/","https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-300x300.png","IT & Security","KURZ Digital Solutions GmbH & Co. KG","https://www.kurzdigital.com/","• Digital-Inkubator der KURZ-Gruppe aus Fürth
• Intelligente Maschinendatenerfassung mit KI für die Fertigung
• Prozessdatenanalyse und KI-Plattform
• Digitaler Produktpass und Membership-Ökosysteme","Vielleicht","KI-basierte Maschinendatenanalyse und eigene KI-Plattform; mögliche Datenlabeling-Bedarfe bei Fertigungsmodellen.","Dr. Benno Schmitzer","info@kurzdigital.com","","Impressum via Browser-UA (Cloudfront blockte Standard-curl). Nur Rollen-Mail."
"https://www.laigo.ai/","https://ki-verband.de/wp-content/uploads/2025/05/Logo_laigo-300x300.png","AI Techstack","Laigo GmbH","https://www.laigo.ai/","• On-Premise-KI-Lösungen für Unternehmen mit sensiblen Daten
• Laigo GPT als schlüsselfertige, lokale KI-Appliance
• DSGVO- und EU-AI-Act-konform, keine Cloud
• Zielgruppe: regulierte Branchen (Medizin, Finanzen, Behörden)","Vielleicht","Liefert KI-Appliances auf Basis vorhandener LLMs; bei kundenspezifischer Anpassung/Finetuning kann Datenbedarf entstehen.","Michael Bauner (CEO)","info@laigo.ai; Sales@laigo.ai","","Impressum (info(aet)laigo.ai dekodiert). Nur Rollen-Mails, kein Muster ableitbar."
"https://lakera.ai/","https://ki-verband.de/wp-content/uploads/2025/11/lakera-300x194.png","Computer Software","Lakera AI AG","https://lakera.ai/","• KI-Sicherheitsplattform für Generative AI
• Schutz vor Prompt-Injection, Jailbreaks und Datenlecks
• AI Red Teaming und Agent Security in Echtzeit
• Gandalf als interaktives Sicherheitstraining","Ja","Entwickelt eigene ML-Detektionsmodelle für KI-Angriffe; benötigt annotierte Prompt-/Angriffsdaten für Training.","","","","Impressum (JS/Webflow) ohne Namen und Mails; Firma an Check Point verkauft. Keine Daten belegbar."
"https://langdock.com/","https://ki-verband.de/wp-content/uploads/2025/11/langdock-300x300.png","AI Techstack","Langdock GmbH","https://langdock.com/","• Plattform für unternehmensweite KI-Adoption
• Modellunabhängiger KI-Chat, Workflows und Agents
• Integrationen und API für bestehende Tools
• Europäisches Hosting, DSGVO- und ISO-27001-konform","Vielleicht","Aggregiert überwiegend fremde LLMs; eigene Modelle unklar, aber Agenten/Workflow-Optimierung kann Reasoning-Daten erfordern.","Jonas Beisswenger, Tobias Kemkes, Lennard Schmidt","support@langdock.com","","Imprint. Nur Rollen-Mail, kein Muster ableitbar."
"https://lavrio.solutions/","https://ki-verband.de/wp-content/uploads/2025/11/lavrio_solutions-300x300.png","Consulting","Lavrio.solutions GmbH","https://lavrio.solutions/","• KI- und Machine-Learning-Beratung
• Schulungen, Data Review und Implementierung individueller KI-Modelle
• Eigenes Produkt VersaShift (KI-Einsatzplanung für Kliniken)
• Forschungsprojekte zu Entscheidungsunterstützung","Ja","Implementiert individuelle ML-Modelle und entwickelt eigene KI-Produkte; benötigt aufbereitete/annotierte Trainingsdaten.","Natalie Beyer, Jens Beyer","mail@lavrio.solutions","","Impressum (mail(at)lavrio.solutions dekodiert). Nur Rollen-Mail."
"https://www.lawtechgroup.de/","https://ki-verband.de/wp-content/uploads/2025/11/lawtechgroup_gmbh-300x300.png","Legal & Compliance","Lawtechgroup GmbH","https://www.lawtechgroup.de/","• Legal-Tech für Prozesskosten-Investitionen
• KI-gestützte Bewertung von Erfolgsaussichten von Rechtsansprüchen
• Prädiktive Analysen und statistische Modelle
• Spezialisierung auf Versicherungsvertrags-Widerrufe","Vielleicht","Nutzt eigene prädiktive Modelle auf Verfahrensdaten; Labeling von Fall-/Ausgangsdaten für Erfolgsprognose möglich.","Daniel Kappes","info@lawtechgroup.de","","Impressum. Nur Rollen-Mail, kein Muster ableitbar."
"https://www.leapter.com/","https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-30-300x300.png","AI Techstack","Leapter GmbH","https://www.leapter.com/","• Plattform für Geschäftslogik-Entwicklung mit KI
• Umwandlung von Geschäftsregeln in visuelle, prüfbare Diagramme
• Deterministische, nachvollziehbare Ausführung
• API-Integration für regulierte Branchen","Vielleicht","KI unterstützt Erstellung von Entscheidungslogik; nutzt eher bestehende LLMs, eigenes Modelltraining unklar.","Oliver Welte, Robert Werner","info@leapter.com","","Impressum. Nur Rollen-Mail, kein Muster ableitbar."
"https://www.lechler.com/de","https://ki-verband.de/wp-content/uploads/2026/04/Logos-Website-4-300x300.png","Manufacturing","Lechler GmbH","https://www.lechler.com/de","• Spezialist für Düsentechnik seit 145 Jahren
• Über 45.000 Düsenvarianten, ca. 10 Mio. Düsen pro Jahr
• Branchenlösungen für Landwirtschaft, Stahl, Chemie, Pharma
• Engineering-Services, CAD-Daten und Apps","Nein","Klassischer Industrie-/Fertigungsbetrieb für Düsentechnik ohne eigene KI-Modelle.","","","",""
"https://lembergsolutions.com/","https://ki-verband.de/wp-content/uploads/2025/11/lemberg-300x300.png","IT & Security","Lemberg Solutions GmbH","https://lembergsolutions.com/","• Technologieberatung und Softwareentwicklung (360° Engineering)
• Web-/Mobile-Entwicklung, Cloud & DevOps
• Embedded Engineering inkl. Edge-AI
• Data & AI: Machine Learning und Datenanalyse","Vielleicht","Software-Dienstleister mit Data-&-AI- und Edge-AI-Angebot; bei Kundenprojekten kann Datenlabeling anfallen.","Oleh Naumko (Director)","","","Imprint/Contact ohne belegte E-Mail-Adresse."
"https://levity.ai/","https://ki-verband.de/wp-content/uploads/2024/10/5fb24a974499e95a772430aa_Levity-300x96.png",", ,","Logistics","https://levity.ai/","• KI-Automatisierung für die Logistikbranche
• Analyse und Automatisierung von E-Mail-Kommunikation in Lieferketten
• Integration mit SAP, Cargowise, Zendesk
• Human-in-the-Loop-Qualitätskontrolle, über 100 Mio. E-Mails verarbeitet","Ja","Verarbeitet unstrukturierte Kommunikation mit eigenen NLP-/Dokumentenmodellen; Human-in-the-Loop deutet auf laufenden Annotationsbedarf.","Gero Keil, Thilo Huellmann","hello@levity.ai; dpa@levity.ai","","Imprint (Levity AI GmbH). Nur Rollen-Mails, kein Muster ableitbar."
"https://ki-ready.com/","https://ki-verband.de/wp-content/uploads/2025/11/lexi_experts-300x300.png","Consulting","LEXI Experts","https://ki-ready.com/","• Veranstalter des KI-READY Summit für Entscheider
• KI-Anwender-Event mit Ausstellern und Fachbeiträgen
• Wissensvermittlung zur KI-Implementierung
• Netzwerkplattform und Bildungsangebote","Nein","Reiner Veranstalter und Bildungsdienstleister ohne eigene KI-Modelle.","","","",""
"https://www.lhotse.de/","https://ki-verband.de/wp-content/uploads/2025/11/lhotse_technologies_gmbh-300x300.png","IT & Security","Lhotse Technologies GmbH","https://www.lhotse.de/","• KI-native SaaS-Plattform für Enterprise-Procurement
• Virtueller Beschaffungsassistent, u.a. für SAP Ariba
• Automatisierung von Bestellungen, Lieferanten- und Rechnungsverwaltung
• Europäisches Hosting, DSGVO-konform","Vielleicht","KI-native Procurement-Plattform mit Copilot/Assistenz; nutzt teils LLMs, eigenes Modelltraining und Datenlabeling denkbar.","Can Akin","hello@lhotse.de","","Imprint. Nur Rollen-Mail, kein Muster ableitbar."
"https://lifesciencenord.de/de/mitglieder/mitgliedschaft.html","https://ki-verband.de/wp-content/uploads/2025/11/life_science_nord-300x300.png","Healthcare & Life Sciences","Life Science Nord e.V.","https://lifesciencenord.de/de/mitglieder/mitgliedschaft.html","• Branchennetzwerk der Life-Sciences in Norddeutschland
• Vernetzung von rund 300 Unternehmen und Forschungseinrichtungen
• Wissenstransfer, Startup-Unterstützung, Events
• Internationalisierung und Beratung","Nein","Branchenverband/Netzwerk ohne eigene KI-Modelle oder Datenverarbeitung.","","","",""
"https://www.limebit.de/","https://ki-verband.de/wp-content/uploads/2025/11/limebit-300x300.png",",","Consulting","https://www.limebit.de/","• Data-Science-Partner für die Gesundheitswirtschaft
• Real-World-Evidence und klinische Datenanalyse
• Machine Learning und Prognosesysteme für Versorgungsprozesse
• Health Data Platforms und analytische WebApps","Ja","Entwickelt eigene ML-/Prognosemodelle auf medizinischen Daten; benötigt strukturierte/annotierte Gesundheitsdaten.","Philipp Grosser, Oliver Franke, Florian Richter","info@limebit.de","","Legal-Seite. Nur Rollen-Mail, kein Muster ableitbar."
"https://linovy.de/","https://ki-verband.de/wp-content/uploads/2026/04/Logos-Website-1-300x300.png","Sonstiges","Linovy UG","https://linovy.de/","• AI- & Cloud-Partner für digitale Transformation im Mittelstand
• KI-gestützte Service Agents und Chatbots
• Google-Cloud-Partner, Datenintegration und Prozessautomatisierung
• Individuelle Softwareentwicklung, DSGVO-Fokus","Vielleicht","KI-Anwendungsentwickler/Integrator mit Chatbots; nutzt vermutlich Cloud-LLMs, eigenes Training/Labeling nur bei kundenspezifischer Anpassung.","Mark Czarnetzki","info@linovy.de","","Impressum. Nur Rollen-Mail, kein Muster ableitbar."
