"elementor-widget-container href";"attachment-medium src";"elementor-heading-title";"elementor-heading-title 2";"elementor-heading-title href";"DL Beschreibung";"Data-Labeling-Bedarf";"Bedarf – Begründung"
"https://www.lechler.com/de";"https://ki-verband.de/wp-content/uploads/2026/04/Logos-Website-4-300x300.png";"Manufacturing";"Lechler GmbH";"https://www.lechler.com/de";"• Spezialist für Düsentechnik seit 145 Jahren
• Über 45.000 Düsenvarianten, ca. 10 Mio. Düsen pro Jahr
• Branchenlösungen für Landwirtschaft, Stahl, Chemie, Pharma
• Engineering-Services, CAD-Daten und Apps";"Nein";"Klassischer Industrie-/Fertigungsbetrieb für Düsentechnik ohne eigene KI-Modelle."
"https://lembergsolutions.com/";"https://ki-verband.de/wp-content/uploads/2025/11/lemberg-300x300.png";"IT & Security";"Lemberg Solutions GmbH";"https://lembergsolutions.com/";"• Technologieberatung und Softwareentwicklung (360° Engineering)
• Web-/Mobile-Entwicklung, Cloud & DevOps
• Embedded Engineering inkl. Edge-AI
• Data & AI: Machine Learning und Datenanalyse";"Vielleicht";"Software-Dienstleister mit Data-&-AI- und Edge-AI-Angebot; bei Kundenprojekten kann Datenlabeling anfallen."
"https://levity.ai/";"https://ki-verband.de/wp-content/uploads/2024/10/5fb24a974499e95a772430aa_Levity-300x96.png";", ,";"Logistics";"https://levity.ai/";"• KI-Automatisierung für die Logistikbranche
• Analyse und Automatisierung von E-Mail-Kommunikation in Lieferketten
• Integration mit SAP, Cargowise, Zendesk
• Human-in-the-Loop-Qualitätskontrolle, über 100 Mio. E-Mails verarbeitet";"Ja";"Verarbeitet unstrukturierte Kommunikation mit eigenen NLP-/Dokumentenmodellen; Human-in-the-Loop deutet auf laufenden Annotationsbedarf."
"https://ki-ready.com/";"https://ki-verband.de/wp-content/uploads/2025/11/lexi_experts-300x300.png";"Consulting";"LEXI Experts";"https://ki-ready.com/";"• Veranstalter des KI-READY Summit für Entscheider
• KI-Anwender-Event mit Ausstellern und Fachbeiträgen
• Wissensvermittlung zur KI-Implementierung
• Netzwerkplattform und Bildungsangebote";"Nein";"Reiner Veranstalter und Bildungsdienstleister ohne eigene KI-Modelle."
"https://www.lhotse.de/";"https://ki-verband.de/wp-content/uploads/2025/11/lhotse_technologies_gmbh-300x300.png";"IT & Security";"Lhotse Technologies GmbH";"https://www.lhotse.de/";"• KI-native SaaS-Plattform für Enterprise-Procurement
• Virtueller Beschaffungsassistent, u.a. für SAP Ariba
• Automatisierung von Bestellungen, Lieferanten- und Rechnungsverwaltung
• Europäisches Hosting, DSGVO-konform";"Vielleicht";"KI-native Procurement-Plattform mit Copilot/Assistenz; nutzt teils LLMs, eigenes Modelltraining und Datenlabeling denkbar."
"https://lifesciencenord.de/de/mitglieder/mitgliedschaft.html";"https://ki-verband.de/wp-content/uploads/2025/11/life_science_nord-300x300.png";"Healthcare & Life Sciences";"Life Science Nord e.V.";"https://lifesciencenord.de/de/mitglieder/mitgliedschaft.html";"• Branchennetzwerk der Life-Sciences in Norddeutschland
• Vernetzung von rund 300 Unternehmen und Forschungseinrichtungen
• Wissenstransfer, Startup-Unterstützung, Events
• Internationalisierung und Beratung";"Nein";"Branchenverband/Netzwerk ohne eigene KI-Modelle oder Datenverarbeitung."
"https://www.limebit.de/";"https://ki-verband.de/wp-content/uploads/2025/11/limebit-300x300.png";",";"Consulting";"https://www.limebit.de/";"• Data-Science-Partner für die Gesundheitswirtschaft
• Real-World-Evidence und klinische Datenanalyse
• Machine Learning und Prognosesysteme für Versorgungsprozesse
• Health Data Platforms und analytische WebApps";"Ja";"Entwickelt eigene ML-/Prognosemodelle auf medizinischen Daten; benötigt strukturierte/annotierte Gesundheitsdaten."
"https://linovy.de/";"https://ki-verband.de/wp-content/uploads/2026/04/Logos-Website-1-300x300.png";"Sonstiges";"Linovy UG";"https://linovy.de/";"• AI- & Cloud-Partner für digitale Transformation im Mittelstand
• KI-gestützte Service Agents und Chatbots
• Google-Cloud-Partner, Datenintegration und Prozessautomatisierung
• Individuelle Softwareentwicklung, DSGVO-Fokus";"Vielleicht";"KI-Anwendungsentwickler/Integrator mit Chatbots; nutzt vermutlich Cloud-LLMs, eigenes Training/Labeling nur bei kundenspezifischer Anpassung."
"https://www.lisios.de/";"https://ki-verband.de/wp-content/uploads/2025/11/lisios-300x300.png";"Real Estate & Construction";"Lisios GmbH";"https://www.lisios.de/";"• Frühwarnsystem gegen Wasserschäden (Lisios WasserAlarm)
• Sensorik plus KI zur frühzeitigen Erkennung von Mikroleckagen
• App mit Alarmierung und Wasserverbrauchsanalyse
• Zusätzlich maßgeschneiderte IoT-Lösungen (Lisios Tech)";"Vielleicht";"Eigene KI-Anomalieerkennung auf Sensor-/Zeitreihendaten; Labeling von Leckage-Ereignissen denkbar, aber begrenzter Umfang."
"https://www.lmis.de/";"https://ki-verband.de/wp-content/uploads/2025/11/lmis-300x300.png";",";"Agriculture & Environment";"https://www.lmis.de/";"• Digitalisierungspartner für den Mittelstand (Osnabrück)
• KI-Lösungen zur Prozessautomatisierung und Datennutzung
• Individuelle Softwareentwicklung und Schnittstellen
• Managed Applications, Produkte wie DocumentPilot, Dynamian, Darktrace";"Vielleicht";"KI-Integrator/Softwaredienstleister; eigene Modelle nicht klar, Dokumenten-/Datenprojekte könnten Annotation erfordern."
"https://www.logarithmo.de/";"https://ki-verband.de/wp-content/uploads/2025/11/logarithmo.JPG";"Energy & Sustainability";"logarithmo GmbH & Co. KG";"https://www.logarithmo.de/";"• Softwarepartner für datenbasierte Services im Energiesektor und in der Produktion
• Cloudbasierter B2B-AppStore für Handel, Netz, Vertrieb, Planung, Prognosen
• Schnelle Web-App-Entwicklung mit eigenem Framework
• Datenanalyse mit mathematischen Toolboxen zur Prozessoptimierung";"Vielleicht";"Data-Analytics und Prognosen mit mathematischen Modellen; kein klarer Fokus auf trainierte ML-Modelle mit Labeling-Bedarf."
"https://logiks.solutions/";"https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-2-300x300.png";"AI Techstack";"Logiks Solutions GmbH";"https://logiks.solutions/";"• Plattform für Intelligent Operations (Logistik, Retail, Fertigung)
• Cloud-Warehouse-Management-System (WMS), SAP-B1-kompatibel
• Multi-Carrier-Shipping-Lösung
• AI Suite mit intelligenten Agents zur Prozessautomatisierung";"Vielleicht";"Automatisierung/KI-Agents auf Basis bestehender Modelle; eigenes Modelltraining mit Labeling-Bedarf nicht erkennbar."
"https://logsight.ai/";"https://ki-verband.de/wp-content/uploads/2025/11/logsight.ai-300x300.png";"Computer Software";"Logsight.ai";"https://logsight.ai/";"• KI-Dienstleister aus Berlin ('Transforming your Business with AI')
• Datenstrategie und maßgeschneiderte KI-Entwicklung
• AI Operation: Betrieb und Skalierung von KI-Infrastruktur
• Research-Komponente, Fokus Fertigung, öffentlicher Sektor, IT-Betrieb";"Ja";"Entwickelt maßgeschneiderte KI-Modelle mit Research-Anteil; individuelles Training benötigt annotierte/domänenspezifische Daten."
"https://lolml.com/";"https://ki-verband.de/wp-content/uploads/2025/11/lolml_gmbh-300x300.png";"Consulting";"LOLML GmbH";"https://lolml.com/";"• AI & Data Science Lab, maßgeschneiderte KI-Agenten
• LLM-Anwendungen inkl. Fine-tuning und multimodale Modelle
• Autonome Entscheidungssysteme, Optimierung, Zeitreihen
• Anwendungen von Finanzmarkt-Simulation bis Prozesssteuerung";"Ja";"Eigenes LLM-Fine-tuning und multimodale Modellentwicklung erfordern annotierte Trainings- und Reasoning-Daten."
"https://www.lox-solutions.eu/";"https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-7-300x300.png";"Consulting";"LOX Solutions GmbH";"https://www.lox-solutions.eu/";"• Digitale Transformation, IT-Architektur, Cybersicherheit
• AI & Data Strategy, KI-Integration in Geschäftsprozesse
• Prozessautomatisierung und schnelle Proof-of-Concepts
• Fokus auf europäische Souveränität und modulare Architekturen";"Vielleicht";"KI-Strategie und -Integration; überwiegend Beratung/Architektur, eigenes Modelltraining nur bei konkreter Implementierung."
"https://www.lucidlabs.de/";"https://ki-verband.de/wp-content/uploads/2025/11/lucid_labs_gmbh-300x300.png";"Consulting";"Lucid Labs GmbH";"https://www.lucidlabs.de/";"• Entwicklung und Betrieb von KI-Agenten für den Mittelstand
• Prototypen, Workshops und Strategie-Sprints
• Dediziertes KI-Team ('KI-Manufaktur') als Abo
• Control Center zur Erfolgs- und Einsparungsmessung";"Vielleicht";"Baut KI-Agenten meist auf Basis fertiger LLMs; Labeling nur bei kundenspezifischem Finetuning relevant."
"https://www.luis.de/";"https://ki-verband.de/wp-content/uploads/2025/11/luis_technology-300x300.png";"Transport & Mobility";"LUIS Technology GmbH";"https://www.luis.de/";"• KI-Assistenzsysteme für Nutzfahrzeuge und mobile Maschinen
• Fahrerassistenz (ADAS): Abbiege-, Anfahr-, Rückfahrassistent
• SAFE VISION AI Framework und Edge-AI-Kameras mit Personenerkennung
• Embedded-AI-Kameras für automatisierte/autonome Anwendungen";"Ja";"Eigene Computer-Vision-Modelle zur Personenerkennung/ADAS in autonomen Systemen erfordern umfangreiche Bild-Annotation."
"https://www.luup-systems.com/";"https://ki-verband.de/wp-content/uploads/2025/11/luup.systems_gmbh-300x300.png";"AI Techstack";"Luup.Systems GmbH";"https://www.luup-systems.com/";"• Intelligente Assistenz- und Integrationsplattform für Unternehmen
• Fokus auf Enterprise-Kunden (u.a. Berliner Stadtwerke, IU Group)
• ISO-27001-zertifiziert, DSGVO-konform, EU-basiert
• Analyse-/Ergebnisfunktionen und Softwareintegration";"Vielleicht";"KI-Assistenzplattform auf Basis bestehender Modelle; eigenes Training/Labeling nicht klar erkennbar."
"https://luvis.ai/";"https://ki-verband.de/wp-content/uploads/2025/11/luvis-296x300.png";"Product & Process Development";"LUVIS AI GmbH";"https://luvis.ai/";"• Embedded-AI-Hardware und -Software für mobile Arbeitsmaschinen
• Maßgeschneiderte KI-Algorithmen (Laderaumanalyse, Personenerkennung)
• Beratung, Konzeption bis schlüsselfertige Umsetzung
• Ziel: führender Anbieter von Embedded-Vision-/Akustik-KI (Hamburg)";"Ja";"Entwickelt eigene Computer-Vision-/Akustik-Modelle (Personen-/Laderaumerkennung); benötigt annotierte Bild- und Sensordaten."
"https://lyceum.technology/";"https://ki-verband.de/wp-content/uploads/2025/11/lyceum_technology_germany_gmbh-300x300.png";"AI Techstack";"Lyceum Technology Germany GmbH";"https://lyceum.technology/";"• GPU-Cloud-Plattform für KI-Teams in Europa (Berlin/Zürich)
• Souveräne KI-Infrastruktur, EU-Rechenzentren
• Serverless Inference, Docker, VMs, Großcluster mit Sekundenabrechnung
• One-Click-GPU-Deployment und automatische Hardwareauswahl";"Nein";"Reiner Infrastruktur-/GPU-Cloud-Anbieter ohne eigene Modelle; kein Bedarf an Data Labeling."
"";"";"Data & Analytics";"mAInthink GmbH";"https://www.mainthink.ai/";"• Decision Intelligence und Portfolio-Optimierung mit KI/Mathematik
• Flaggschiff StratePlan zur Investitions-/Projektportfolio-Optimierung
• Mehrjahres-CAPEX-Planung, PPM, Opportunitätskostenberechnung
• Zielmärkte Industrie, öffentlicher Sektor, Immobilien, Private Equity";"Vielleicht";"Schwerpunkt mathematische Optimierung; KI-Forecasting/Bildtechnologie erwähnt, aber begrenzter Labeling-Bedarf."
"https://www.managbl.ai/";"https://ki-verband.de/wp-content/uploads/2025/11/managlb_ai-300x300.png";"Real Estate & Construction";"MANAGBL. AI GmbH";"https://www.managbl.ai/";"• KI-gestützte Kundenservice-Automatisierung für die Immobilienwirtschaft
• KI-Anrufannahme mit Erkennung von Anrufer, Liegenschaft und Anliegen
• WhatsApp-KI-Support und Ticketing mit CRM-Integration
• Aufwandsanalysen und Störungsmeldungen";"Vielleicht";"Voice-/Textbots mit domänenspezifischer Klassifikation; nutzt vermutlich Standard-ASR/LLM, eigenes Labeling bei Anpassung möglich."
"https://manufactai.com/";"https://ki-verband.de/wp-content/uploads/2025/11/manufactai-300x300.png";"AI Techstack";"manufactAI";"https://manufactai.com/";"• Plattform, die zuverlässige KI zur Arbeitsautomatisierung trainiert
• Enterprise-KI-Lösungen mit ML-Modellen
• Custom AI Development und Workflow-Integration
• Fokus auf verlässliche, produktionsreife Automatisierung";"Ja";"Trainiert eigene ML-Modelle und entwickelt kundenspezifische KI; benötigt annotierte Trainings- und Evaluierungsdaten."
"https://www.masasana.ai/";"https://ki-verband.de/wp-content/uploads/2025/11/masasana-300x300.png";",";"Consulting";"https://www.masasana.ai/";"• KI-Beratung und -Schulung für den Mittelstand (BAFA-gefördert)
• CyberRisiko-Check nach DIN SPEC 27076, AI Management System
• Maßgeschneiderte KI-/Softwareentwicklung
• Speziallösungen für Steuerberater (DATEV-Partner)";"Vielleicht";"Schwerpunkt Beratung/Governance mit KI-Entwicklung; eigenes Modelltraining nur bei Implementierungsprojekten."
"https://mechlab-engineering.de/";"https://ki-verband.de/wp-content/uploads/2025/11/mechlab_engeering-300x300.png";",";"Data & Analytics";"https://mechlab-engineering.de/";"• Ingenieurdienstleistungen: Planen, Entwickeln, Starten
• Implementierung von Algorithmen, APIs und KI-Modellen
• Geodatenverarbeitung, Kartografie, Datenaufbereitung und Machine Learning
• Produkte u.a. CartoX API (C-ITS), adaptives Kalman-Filter";"Vielleicht";"Dienstleister mit ML-Entwicklung und Datenaufbereitung; Labeling projektabhängig, kein durchgängiges Modellgeschäft."
"https://www.medicalmotion.com/";"https://ki-verband.de/wp-content/uploads/2025/11/medicalmotion-300x300.png";"Healthcare & Life Sciences";"medicalmotion GmbH";"https://www.medicalmotion.com/";"• Digitale Schmerztherapie-Plattform (App), zertifiziertes Medizinprodukt (Klasse 1 MDR)
• KI-gestützte Physiotherapie, Meditationen, Atemübungen
• Personalisierte Therapie nach individuellem Schmerzprofil
• Health Cockpit zur Fortschrittsverfolgung, mehrere klinische Studien";"Vielleicht";"Medizinische KI-App mit ggf. Bewegungs-/Posenerkennung; eigener CV-Modellanteil unklar, Labeling denkbar."
"https://www.meerkat.ai/";"https://ki-verband.de/wp-content/uploads/2025/11/meerkat-300x300.png";"Product & Process Development";"Meerkat.ai GmbH";"https://www.meerkat.ai/";"• Software-Beratung und -Entwicklung für digitale Transformation
• Enterprise AI, Deep Learning, Big-Data-Analytics, IoT, Geo-Processing
• Branchen: Logistik, Schifffahrt, Verteidigung
• Tech-Stack Java, Python, React";"Vielleicht";"KI-/Deep-Learning-Softwareentwicklung mit Implementierung; eigene Modelltrainings möglich, aber überwiegend Projektgeschäft."
"https://www.meisterai.net/";"https://ki-verband.de/wp-content/uploads/2025/11/meisterai-300x300.png";"Sonstiges";"MeisterAI";"https://www.meisterai.net/";"• KI-Beratung und Implementierung für Handwerksbetriebe
• Schulungen und Zertifizierung ('KI-Führerschein')
• Einrichtung von KI-Tools für Angebote, Rechnungen, Terminplanung
• Laufender Support";"Nein";"Reine Beratung, Schulung und Tool-Integration ohne eigene Modelle."
"https://www.merantix.com/";"https://ki-verband.de/wp-content/uploads/2024/10/Logo-merantix-300x300.jpg";"Company Builder & Ökosystem";"Merantix AG";"https://www.merantix.com/";"• Europäische KI-Gruppe: Investments, Solutions, Community
• Merantix Capital investiert in KI-Startups
• Betreibt AI Campus Berlin, AI House Davos, London AI Hub
• Company Builder und Ökosystem";"Nein";"Holding/VC und Ökosystem; entwickelt selbst keine Modelle (die Umsetzung erfolgt über Tochter Momentum)."
"http://www.merantix-momentum.com/";"https://ki-verband.de/wp-content/uploads/2025/11/merantix_momentum-300x300.png";"Product & Process Development";"Merantix Momentum GmbH";"http://www.merantix-momentum.com/";"• KI-Transformationspartner für Unternehmen
• KI-Strategie, maßgeschneiderte KI-Entwicklung, KI-Betrieb
• Kunden u.a. Siemens, Zalando, Porsche Digital
• Teil des Merantix-Ökosystems am AI Campus Berlin";"Ja";"Entwickelt kundenspezifische ML-/KI-Modelle; solche Projekte erfordern häufig annotierte Trainingsdaten."
"https://mercury.ai/";"https://ki-verband.de/wp-content/uploads/2025/11/mercury.ai_gmbh-300x300.png";"Customer Service";"Mercury.ai GmbH";"https://mercury.ai/";"• Conversational-AI: Chat- und Voicebots für Kundenservice
• No-Code-Plattform für Fachabteilungen
• Orchestrierte, spezialisierte KI-Modelle statt Standard-LLM
• DSGVO-konform, Hosting in Deutschland";"Vielleicht";"Setzt spezialisierte Modelle zur Orchestrierung ein; teils eigene NLU, überwiegend LLM-Nutzung."
"https://www.mesasight.com/";"https://ki-verband.de/wp-content/uploads/2025/11/mesasight-300x300.png";"Research & Education";"MESASIGHT GmbH";"https://www.mesasight.com/";"• Computer Vision und Deep Learning für Sicherheits-Sensorik
• Bedrohungserkennung in Röntgen-/CT-Scans, Millimeterwellen, Satellitenbildern
• Videoanomalie-Erkennung für Flughäfen, Grenzen, Events
• F&E produktionsreifer KI-Bildanalyse";"Ja";"Eigene CV-/Deep-Learning-Modelle für anspruchsvolle Bilddaten; hoher Bedarf an annotierten Trainingsdaten."
"https://www.deepmetis.com/";"https://ki-verband.de/wp-content/uploads/2025/11/deepmetis-300x300.png";"Quantum Computing";"Metis.AI UG (haftungsbeschränkt)";"https://www.deepmetis.com/";"• KI-Beratung und -Implementierung für Unternehmen
• Produkt PrivateGPT (sichere KI-Lösungen)
• Workshops, Prototyping, Skalierung
• 200+ Kunden, u.a. Siemens, TU Berlin";"Vielleicht";"KI-Beratung mit praktischer Implementierung und möglichem Finetuning; überwiegend Anwendung bestehender Modelle."
"https://www.more-future.ai/";"https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-13-300x300.png";"Consulting";"MF MoreFuture. Die KI-Beratung GmbH";"https://www.more-future.ai/";"• KI-Beratungsagentur in Köln, Fokus generative KI
• Strategie, Roadmaps, Prozessanalyse
• KI-Agent-Entwicklung und Implementierung
• Schulungen und Nachbetreuung";"Vielleicht";"Beratung und Agenten-Entwicklung mit Implementierung; nutzt vorwiegend bestehende Modelle."
"https://de.mi4people.org/";"https://ki-verband.de/wp-content/uploads/2025/11/mi4people_ggmbh-300x300.png";"IT & Security";"MI4People gGmbH";"https://de.mi4people.org/";"• Gemeinnützige Organisation für KI mit sozialem Impact
• Eigene ML-/CV-Projekte: Herzerkrankungserkennung, Meeresplastik-Detektion, COVID-Test-Erkennung
• KIISS-Programm und Chatbots (aska) für Sozialunternehmen
• Gefördert durch Bund und EU";"Ja";"Entwickelt eigene ML-/Computer-Vision-Modelle (Bilderkennung, Satellitendaten); benötigt annotierte Daten."
"https://www.micropsi-industries.com/";"https://ki-verband.de/wp-content/uploads/2025/11/micropsi_industries-300x125.png";",";"Manufacturing";"https://www.micropsi-industries.com/";"• KI-gestützte Machine-Vision-Software für Industrieroboter
• Hauptprodukt MIRAI: Robotersteuerung bei Variabilität
• Handhabung reflektiver/transparenter Objekte ohne CAD/Kalibrierung
• Kunden u.a. Tesla, Bosch, Mercedes-Benz, BMW";"Ja";"Eigene CV-/ML-Modelle für Robotik; benötigt umfangreich annotierte Bild-/Sensordaten."
"https://milia.io/";"https://ki-verband.de/wp-content/uploads/2025/11/milia_gmbh-300x300.png";"Finance & Insurance";"milia GmbH";"https://milia.io/";"• KI-Kollaborations- und Automatisierungsplattform für Steuerkanzleien (DATEV)
• Mandanten-Kollaboration, Kanzlei-Management
• KI-Assistent für Routineaufgaben und internen Chat
• DSGVO-konform, deutsches Hosting";"Vielleicht";"Baut KI-Assistenten auf bestehenden LLMs; kaum eigenes Modelltraining, überwiegend API-Nutzung."
"https://mindact.cc/";"https://ki-verband.de/wp-content/uploads/2026/03/Logos-Website-38-300x300.png";"Consulting";"MINDACT Consulting & Content GmbH";"https://mindact.cc/";"• Beratung zur Integration von Marketing und Vertrieb
• Systemisches Consulting, Allbound Marketing
• AI Adoption in Marketing-/Vertriebsprozessen
• Prinzip 'Ko-Kognition' Mensch+KI";"Nein";"Marketing-/Vertriebsberatung mit KI-Adoption, ohne eigene Modelle."
"https://www.mindpeak.ai/";"https://ki-verband.de/wp-content/uploads/2025/11/mindpeak-300x300.png";"BioTech";"MindPeak GmbH";"https://www.mindpeak.ai/";"• KI-basierte Analyse von Gewebeproben (Pathologie)
• Biomarker-Entdeckung, automatisierte Tumor-Analyse (Brustkrebs, PD-L1, HER2)
• Produkte: Phenoscout AI, peakDx u.a.
• ISO 13485, 11 CE-IVD-Zertifizierungen";"Ja";"Medizinische Bild-KI mit eigenen Deep-Learning-Modellen; hoher Bedarf an annotierten Histologiedaten."
"https://www.mind-verse.de/";"https://ki-verband.de/wp-content/uploads/2025/11/mindverse-300x300.png";"AI Techstack";"Mindverse (Relativity GmbH)";"https://www.mind-verse.de/";"• DSGVO-konformes KI-Ökosystem und Tool-Suite, Hosting in Deutschland
• 180+ KI-Tools: Text, Bild, Chat, Recherche, Automatisierung
• Mindverse Studio: individuelle KI-Assistenten auf Firmenwissen
• 500.000+ Nutzer, unabhängig von einzelnen Modellanbietern";"Vielleicht";"Plattform aggregiert Modelle und baut individuelle Assistenten; teils Finetuning, überwiegend Nutzung fremder Modelle."
"https://www.mitarbyte.com/";"https://ki-verband.de/wp-content/uploads/2025/11/mitarbyte_gmbh-300x300.png";"Consulting";"Mitarbyte GmbH";"https://www.mitarbyte.com/";"• KI-Transformationsberatung für Immobilien-/Facility-Management
• 12-Wochen-Programm, Mitarbeiterschulung
• Prozessautomatisierung mit KI-Agenten
• DSGVO-konform";"Nein";"Beratung, Schulung und Integration bestehender KI-Tools ohne eigene Modelle."
"https://modelyzr.com/";"https://ki-verband.de/wp-content/uploads/2025/11/modelzyr-300x300.png";"AI Techstack";"Modelyzr GmbH";"https://modelyzr.com/";"• KI-Plattform für datengetriebene Markterschließung (B2B)
• Identifikation von Marktpotenzialen und Zielkunden
• ML-basiertes Scoring und Priorisierung von Accounts
• Läuft auf SAP BTP, Integration mit CRM/ERP";"Vielleicht";"Data-Analytics mit eigenem ML-Scoring; Bedarf an gelabelten Daten je nach Modelltiefe möglich."
"https://www.claudiabechstein.com/";"https://ki-verband.de/wp-content/uploads/2025/11/moderatorin_claudia_bechstein-300x300.png";"Media, Communication & Culture";"Moderatorin Claudia Bechstein";"https://www.claudiabechstein.com/";"• Moderatorin und Wirtschaftspsychologin in Berlin
• Moderation von Konferenzen, Panels, Galas
• Online- und Hybrid-Events, zweisprachig
• ca. 150 Live-Events pro Jahr";"Nein";"Dienstleistung Moderation ohne Bezug zu KI-Modellen oder Daten."
"https://www.moin.ai/";"https://ki-verband.de/wp-content/uploads/2025/11/knowhere_darkblue_l-300x60.png";"Customer Service";"moinAI (knowhere GmbH)";"https://www.moin.ai/";"• KI-Plattform für automatisierte Kundenkommunikation
• Chatbots, AI Agents, Live-Chat, Knowledge Base
• Generative KI, 98 Sprachen, No-Code, DSGVO
• 170+ Kunden, 10+ Jahre KI-Erfahrung";"Vielleicht";"Conversational-AI-Plattform mit teils eigener NLU/Intent-Modellierung; überwiegend Nutzung generativer Modelle."
"https://molequle.io/";"https://ki-verband.de/wp-content/uploads/2025/11/molequle_gmbh-300x300.png";"Data & Analytics";"Molequle GmbH";"https://molequle.io/";"• Plattform zur zentralen, governten Verwaltung von Kundendaten
• 'Governed Context Layer' mit Compliance (DSGVO, EU AI Act)
• ML-basiertes Scoring und Tagging
• Konnektoren zu Marketo, Salesforce, SAP C4C";"Vielleicht";"Bietet ML-basierte Scoring-/Tagging-Services; Datenaufbereitung/Labeling potenziell relevant."
"https://www.mondial-ai.com/";"https://ki-verband.de/wp-content/uploads/2025/11/monidal_ai_gmbh-300x300.png";"Healthcare & Life Sciences";"Mondial AI GmbH";"https://www.mondial-ai.com/";"• KI-Lösungen für das Gesundheitswesen
• Flaggschiff MEDICALL AI: KI-gestützte Callcenter-/Patientenkommunikation, für Deutsch optimiert
• DSGVO-konform, 24/7 verfügbar
• Fokus medizinische Sprachkommunikation";"Ja";"Sprach-/Konversations-KI im medizinischen Bereich mit deutschsprachiger Optimierung erfordert domänenspezifische Annotation und Reasoning-Daten."
"https://www.moresophy.com/";"https://ki-verband.de/wp-content/uploads/2025/11/moresophy_gmbh-300x300.png";"AI Techstack";"MORESOPHY GmbH";"https://www.moresophy.com/";"• KI-Anbieter für souveräne, datengetriebene Lösungen (seit 2001)
• ContextSuite/ContextChat/ContextAnalytics: Verknüpfung strukturierter/unstrukturierter Daten, NL-Abfrage
• Patentierte hybride KI-Technologie DAPHY
• Kombiniert analytische und generative KI";"Ja";"Eigene hybride KI-Technologie und Text-Mining/NLP auf Unternehmensdaten benötigen Trainings- und Annotationsdaten."
"https://ai.motius.de/";"https://ki-verband.de/wp-content/uploads/2025/11/motius-300x300.png";"Product & Process Development";"Motius GmbH";"https://ai.motius.de/";"• R&D-Unternehmen für neue Technologien (München, seit 2013)
• IoT, Deep Learning für autonomes Fahren, VR/AR, Data Science
• Kernteam plus großer Talentpool von Tech-Experten
• Kunden: Mittelstand und Konzerne (u.a. BMW)";"Ja";"Entwicklung von Deep-Learning-/CV-Systemen (autonomes Fahren, Data Science) erfordert gelabelte Trainingsdaten."
"https://musemachine.de/";"https://ki-verband.de/wp-content/uploads/2025/11/musemachine_ug-300x300.png";"Product & Process Development";"MuseMachine UG";"https://musemachine.de/";"• KI-gestützte Kreativwerkzeuge für Teams
• Produkt MuseBoard: Canvas-Plattform, wandelt Prompts in visuelle Konzepte
• KI-Bildgenerierung mit stilistischer Kontrolle, Moodboarding
• Europäische Alternative zu generischen KI-Plattformen";"Vielleicht";"Baut Kreativ-App auf generativen Bildmodellen; ggf. Finetuning/RLHF-Daten für Stilkontrolle, aber evtl. reiner API-Nutzer."
"https://naointelligence.com/";"https://ki-verband.de/wp-content/uploads/2026/03/nao_intelligence_gmbh-2-300x300.png";"Product & Process Development";"Nao Intelligence GmbH";"https://naointelligence.com/";"• Strategischer Innovationspartner für Mittelstand und Startups (Düsseldorf)
• Entwicklung individueller KI-Lösungen vom Prototyp bis zur Marktreife
• KI-Strategieberatung und Schulungen
• Produktentwicklung fortgeschrittener Softwarelösungen";"Vielleicht";"KI-Beratung mit eigener Implementierung/Produktentwicklung; je nach Projekt Bedarf an Labeling/Finetuning-Daten."
"https://natif.ai/de/";"https://ki-verband.de/wp-content/uploads/2025/11/natif_ai-300x300.png";"Product & Process Development";"Natif AI";"https://natif.ai/de/";"• Intelligent Document Processing / Dokumenten-KI, OCR und Datenextraktion
• Lösungen jetzt Teil des DocuWare-Portfolios
• Automatisierte Dokumentenverarbeitung und -management
• KI-basierte Extraktion strukturierter Daten aus Dokumenten";"Ja";"OCR-/Dokumenten-KI mit eigenen Extraktionsmodellen benötigt umfangreich annotierte Dokumentdaten."
"https://neo-law.de/";"https://ki-verband.de/wp-content/uploads/2025/11/neo.law_technology_gmbh-300x300.png";"Legal & Compliance";"Neo.Law Technology GmbH";"https://neo-law.de/";"• KI-gestützte Vertragsprüfungssoftware (Düsseldorf)
• Produkt neo:sense: Sprachmodell plus regelbasierte ContractEngine und Playbooks
• Erkennt kritische/nicht-konforme Klauseln mit Begründung
• Zielgruppen: Kanzleien, Rechtsabteilungen, Einkauf, Vertrieb";"Ja";"LLM-basierte juristische Klauselanalyse mit Reasoning erfordert domänenspezifische Annotations- und Reasoning-Daten."
"http://www.neofonie.de/";"https://ki-verband.de/wp-content/uploads/2025/11/neofonie-300x300.png";"Consulting";"Neofonie GmbH";"http://www.neofonie.de/";"• Full-Service-Digitalagentur (Berlin, 25+ Jahre)
• E-Commerce, CMS, Mobile-Entwicklung
• KI-Bereich (Tochter ontolux): Text-Mining, intelligente Suche, ML-Beratung
• ca. 90 Spezialisten, Kunden aus Versicherung/Handel/Medien";"Vielleicht";"KI-Tochter mit Text-Mining/NLP/ML-Implementierung; teilweise Bedarf an Annotationsdaten, Kerngeschäft aber Agentur."
